"c","x","y","people","typePoint","point","words","frame","name","date"
0.892162,223.083,112.692,1,"pose_keypoints",0,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.700031,209.412,178.349,1,"pose_keypoints",1,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.522406,130.946,178.386,1,"pose_keypoints",2,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.273223,112.691,273.264,1,"pose_keypoints",3,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",4,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.548347,292.421,172.921,1,"pose_keypoints",5,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.348648,317.068,269.616,1,"pose_keypoints",6,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.543564,265.035,260.503,1,"pose_keypoints",7,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",8,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",9,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",10,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",11,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",12,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",13,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",14,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.850245,208.497,93.5663,1,"pose_keypoints",15,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.900937,237.675,98.1003,1,"pose_keypoints",16,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.844522,185.64,97.1667,1,"pose_keypoints",17,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.749513,252.257,105.443,1,"pose_keypoints",18,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",19,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",20,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",21,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",22,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",23,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",24,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.826909,187.093,91.5854,1,"face_keypoints",0,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.749466,185.799,101.609,1,"face_keypoints",1,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.789669,184.506,112.28,1,"face_keypoints",2,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.744452,184.183,122.303,1,"face_keypoints",3,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.669601,186.769,131.357,1,"face_keypoints",4,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.602466,192.266,139.441,1,"face_keypoints",5,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.681465,200.35,146.231,1,"face_keypoints",6,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.703999,209.404,149.788,1,"face_keypoints",7,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.836626,218.134,151.404,1,"face_keypoints",8,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.799092,225.894,149.141,1,"face_keypoints",9,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.695077,233.008,144.614,1,"face_keypoints",10,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.756881,238.505,138.794,1,"face_keypoints",11,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.714668,243.355,132.974,1,"face_keypoints",12,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.801543,246.265,125.537,1,"face_keypoints",13,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.802883,248.529,117.776,1,"face_keypoints",14,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.762398,249.175,109.046,1,"face_keypoints",15,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.655454,250.145,100.316,1,"face_keypoints",16,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.708356,198.087,89.322,1,"face_keypoints",17,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.795018,203.26,87.0586,1,"face_keypoints",18,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.859761,210.05,87.0586,1,"face_keypoints",19,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.884529,215.547,88.9987,1,"face_keypoints",20,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.80973,220.721,91.5854,1,"face_keypoints",21,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.827326,228.158,91.9088,1,"face_keypoints",22,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.828019,232.685,89.6454,1,"face_keypoints",23,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.833226,237.211,89.322,1,"face_keypoints",24,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.86611,241.738,89.6454,1,"face_keypoints",25,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.820564,246.265,91.9088,1,"face_keypoints",26,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.896255,224.278,97.0823,1,"face_keypoints",27,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.870219,223.954,102.579,1,"face_keypoints",28,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.822277,223.631,109.693,1,"face_keypoints",29,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.859448,223.631,115.513,1,"face_keypoints",30,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.813121,214.254,116.806,1,"face_keypoints",31,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.842866,218.134,118.747,1,"face_keypoints",32,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.894096,222.984,120.687,1,"face_keypoints",33,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.800615,226.541,120.363,1,"face_keypoints",34,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.801105,230.745,119.07,1,"face_keypoints",35,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.882433,202.937,95.7889,1,"face_keypoints",36,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.810327,207.14,95.1423,1,"face_keypoints",37,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.768411,210.697,95.4656,1,"face_keypoints",38,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.735771,214.577,97.0823,1,"face_keypoints",39,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.793137,210.697,97.4057,1,"face_keypoints",40,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.841408,206.817,97.4057,1,"face_keypoints",41,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.867052,231.068,99.6691,1,"face_keypoints",42,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.843199,234.625,99.9924,1,"face_keypoints",43,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.914195,238.505,100.316,1,"face_keypoints",44,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.875762,241.415,99.9924,1,"face_keypoints",45,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.862068,238.505,100.639,1,"face_keypoints",46,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.803276,234.625,99.9924,1,"face_keypoints",47,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.87863,207.787,128.124,1,"face_keypoints",48,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.801734,213.284,126.183,1,"face_keypoints",49,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.82361,218.457,125.86,1,"face_keypoints",50,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.845428,222.661,126.507,1,"face_keypoints",51,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.924211,225.571,125.86,1,"face_keypoints",52,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.892332,228.481,126.507,1,"face_keypoints",53,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.870658,230.745,128.447,1,"face_keypoints",54,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.882897,228.158,132.327,1,"face_keypoints",55,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.847281,225.248,133.944,1,"face_keypoints",56,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.807753,221.367,134.59,1,"face_keypoints",57,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.846114,217.811,133.944,1,"face_keypoints",58,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.820525,212.637,132.974,1,"face_keypoints",59,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.946112,210.05,128.447,1,"face_keypoints",60,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.894628,218.134,128.447,1,"face_keypoints",61,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.859176,222.338,128.447,1,"face_keypoints",62,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.924693,225.571,128.447,1,"face_keypoints",63,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.893599,228.804,128.77,1,"face_keypoints",64,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.865557,225.248,130.387,1,"face_keypoints",65,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.855809,222.014,130.71,1,"face_keypoints",66,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.835107,218.134,130.387,1,"face_keypoints",67,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.714885,208.11,96.4356,1,"face_keypoints",68,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.803615,236.241,99.9924,1,"face_keypoints",69,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.00990761,246.765,243.219,1,"hand_left_keypoints",0,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.031551,249.694,237.728,1,"hand_left_keypoints",1,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.0482358,240.908,229.308,1,"hand_left_keypoints",2,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.122161,241.274,229.674,1,"hand_left_keypoints",3,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.0725718,231.756,229.674,1,"hand_left_keypoints",4,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.466356,254.819,232.603,1,"hand_left_keypoints",5,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.831754,244.203,223.817,1,"hand_left_keypoints",6,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.829802,234.685,226.014,1,"hand_left_keypoints",7,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.854113,225.899,231.871,1,"hand_left_keypoints",8,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.541758,260.31,240.656,1,"hand_left_keypoints",9,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.69049,246.765,234.067,1,"hand_left_keypoints",10,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.877239,233.953,238.094,1,"hand_left_keypoints",11,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.792732,225.167,244.317,1,"hand_left_keypoints",12,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.352823,263.604,249.076,1,"hand_left_keypoints",13,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.453991,251.89,249.076,1,"hand_left_keypoints",14,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.773306,237.614,252.737,1,"hand_left_keypoints",15,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.776372,227.364,255.299,1,"hand_left_keypoints",16,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.333755,263.97,255.665,1,"hand_left_keypoints",17,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.347215,252.256,255.665,1,"hand_left_keypoints",18,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.157387,248.962,256.397,1,"hand_left_keypoints",19,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.134915,241.274,255.665,1,"hand_left_keypoints",20,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",0,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",1,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",2,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",3,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",4,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",5,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",6,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",7,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",8,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",9,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",10,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",11,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",12,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",13,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",14,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",15,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",16,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",17,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",18,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",19,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"hand_right_keypoints",20,"back_then",0,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.870474,223.097,112.672,1,"pose_keypoints",0,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.700279,209.418,178.36,1,"pose_keypoints",1,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.516399,130.048,178.406,1,"pose_keypoints",2,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.25154,111.801,275.092,1,"pose_keypoints",3,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.208536,155.577,267.804,1,"pose_keypoints",4,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.55574,294.232,172.94,1,"pose_keypoints",5,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.364759,317.057,269.621,1,"pose_keypoints",6,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.563738,265.044,260.48,1,"pose_keypoints",7,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",8,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",9,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",10,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",11,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",12,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",13,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",14,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.84628,208.5,93.5426,1,"pose_keypoints",15,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.875208,237.671,97.215,1,"pose_keypoints",16,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.852669,185.639,97.2038,1,"pose_keypoints",17,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.737653,252.264,105.408,1,"pose_keypoints",18,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",19,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",20,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",21,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",22,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",23,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0,0,0,1,"pose_keypoints",24,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.830028,187.126,91.776,1,"face_keypoints",0,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.773745,185.834,102.114,1,"face_keypoints",1,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.81766,184.219,112.451,1,"face_keypoints",2,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.767601,184.219,122.466,1,"face_keypoints",3,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.664509,186.48,131.512,1,"face_keypoints",4,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.633892,191.972,140.234,1,"face_keypoints",5,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
0.730878,200.048,146.049,1,"face_keypoints",6,"back_then",1,"2006-01-14_0600_US_KTTV-FOX_Ten_OClock_News_273-275_ID202_back_then",2006-01-14
